'date','min_prcp','max_prcp','avg_prcp','sum_prcp','min_snow','max_snow','avg_snow','sum_snow'
'2019-08-14',0.0,0.070000000000000008881,0.01,0.070000000000000008881,0.0,0.0,0.0,0.0
'2019-08-15',0.0,0.64000000000000003552,0.10142857142857142349,0.70999999999999996447,0.0,0.0,0.0,0.0
'2019-08-16',0.0,0.64000000000000003552,0.10142857142857142349,0.70999999999999996447,0.0,0.0,0.0,0.0
'2019-08-17',0.0,0.64000000000000003552,0.091428571428571423496,0.64000000000000003552,0.0,0.0,0.0,0.0
'2019-08-18',0.0,0.64000000000000003552,0.10571428571428571618,0.74000000000000003552,0.0,0.0,0.0,0.0
'2019-08-19',0.0,1.0100000000000000088,0.25,1.75,0.0,0.0,0.0,0.0
'2019-08-20',0.0,1.0100000000000000088,0.26285714285714285587,1.8400000000000000355,0.0,0.0,0.0,0.0
'2019-08-21',0.0,1.0100000000000000088,0.26285714285714285587,1.8400000000000000355,0.0,0.0,0.0,0.0
'2019-08-22',0.0,1.0100000000000000088,0.17142857142857145902,1.2000000000000001776,0.0,0.0,0.0,0.0
'2019-08-23',0.0,1.0100000000000000088,0.17142857142857145902,1.2000000000000001776,0.0,0.0,0.0,0.0
'2019-08-24',0.0,1.0100000000000000088,0.17142857142857145902,1.2000000000000001776,0.0,0.0,0.0,0.0
'2019-08-25',0.0,1.0100000000000000088,0.16857142857142859426,1.1800000000000001598,0.0,0.0,0.0,0.0
'2019-08-26',0.0,0.09,0.024285714285714283811,0.16999999999999997335,0.0,0.0,0.0,0.0
'2019-08-27',0.0,0.08,0.011428571428571427937,0.08,0.0,0.0,0.0,0.0
'2019-08-28',0.0,0.08,0.011428571428571427937,0.08,0.0,0.0,0.0,0.0
'2019-08-29',0.0,0.08,0.011428571428571427937,0.08,0.0,0.0,0.0,0.0
'2019-08-30',0.0,0.3,0.05428571428571427937,0.37999999999999998223,0.0,0.0,0.0,0.0
'2019-08-31',0.0,0.3,0.05428571428571427937,0.37999999999999998223,0.0,0.0,0.0,0.0
'2019-09-01',0.0,0.3,0.042857142857142864755,0.3,0.0,0.0,0.0,0.0
'2019-09-02',0.0,0.3,0.042857142857142864755,0.3,0.0,0.0,0.0,0.0
'2019-09-03',0.0,0.32000000000000001776,0.088571428571428576503,0.62000000000000001776,0.0,0.0,0.0,0.0
'2019-09-04',0.0,0.32000000000000001776,0.091428571428571423496,0.64000000000000003552,0.0,0.0,0.0,0.0
'2019-09-05',0.0,0.32000000000000001776,0.091428571428571423496,0.64000000000000003552,0.0,0.0,0.0,0.0
'2019-09-06',0.0,0.32000000000000001776,0.048571428571428576503,0.34000000000000003552,0.0,0.0,0.0,0.0
'2019-09-07',0.0,0.32000000000000001776,0.05,0.3500000000000000444,0.0,0.0,0.0,0.0
'2019-09-08',0.0,0.32000000000000001776,0.05,0.3500000000000000444,0.0,0.0,0.0,0.0
'2019-09-09',0.0,0.32000000000000001776,0.074285714285714288251,0.52000000000000001776,0.0,0.0,0.0,0.0
'2019-09-10',0.0,0.17000000000000001776,0.028571428571428576503,0.2,0.0,0.0,0.0,0.0
'2019-09-11',0.0,0.17000000000000001776,0.025714285714285716188,0.18000000000000003552,0.0,0.0,0.0,0.0
'2019-09-12',0.0,0.17000000000000001776,0.025714285714285716188,0.18000000000000003552,0.0,0.0,0.0,0.0
'2019-09-13',0.0,0.17000000000000001776,0.025714285714285716188,0.18000000000000003552,0.0,0.0,0.0,0.0
'2019-09-14',0.0,0.17000000000000001776,0.024285714285714288251,0.17000000000000001776,0.0,0.0,0.0,0.0
'2019-09-15',0.0,0.17000000000000001776,0.024285714285714288251,0.17000000000000001776,0.0,0.0,0.0,0.0
'2019-09-16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-09-17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-09-18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-09-19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-09-20',0.0,0.11000000000000000888,0.015714285714285713524,0.11000000000000000888,0.0,0.0,0.0,0.0
'2019-09-21',0.0,0.11000000000000000888,0.015714285714285713524,0.11000000000000000888,0.0,0.0,0.0,0.0
'2019-09-22',0.0,0.11000000000000000888,0.015714285714285713524,0.11000000000000000888,0.0,0.0,0.0,0.0
'2019-09-23',0.0,0.11000000000000000888,0.018571428571428572951,0.13000000000000000444,0.0,0.0,0.0,0.0
'2019-09-24',0.0,0.11000000000000000888,0.018571428571428572951,0.13000000000000000444,0.0,0.0,0.0,0.0
'2019-09-25',0.0,0.11000000000000000888,0.018571428571428572951,0.13000000000000000444,0.0,0.0,0.0,0.0
'2019-09-26',0.0,0.11000000000000000888,0.018571428571428572951,0.13000000000000000444,0.0,0.0,0.0,0.0
'2019-09-27',0.0,0.02,0.0028571428571428567622,0.02,0.0,0.0,0.0,0.0
'2019-09-28',0.0,0.02,0.0028571428571428567622,0.02,0.0,0.0,0.0,0.0
'2019-09-29',0.0,0.03,0.0071428571428571441259,0.05,0.0,0.0,0.0,0.0
'2019-09-30',0.0,0.34000000000000003552,0.052857142857142855874,0.37000000000000001776,0.0,0.0,0.0,0.0
'2019-10-01',0.0,0.34000000000000003552,0.052857142857142855874,0.37000000000000001776,0.0,0.0,0.0,0.0
'2019-10-02',0.0,0.34000000000000003552,0.052857142857142855874,0.37000000000000001776,0.0,0.0,0.0,0.0
'2019-10-03',0.0,0.34000000000000003552,0.05428571428571427937,0.37999999999999998223,0.0,0.0,0.0,0.0
'2019-10-04',0.0,0.34000000000000003552,0.082857142857142864755,0.58000000000000007105,0.0,0.0,0.0,0.0
'2019-10-05',0.0,0.34000000000000003552,0.085714285714285729511,0.60000000000000008881,0.0,0.0,0.0,0.0
'2019-10-06',0.0,0.54000000000000003552,0.15857142857142858538,1.1100000000000000976,0.0,0.0,0.0,0.0
'2019-10-07',0.0,0.54000000000000003552,0.11000000000000000888,0.77000000000000001776,0.0,0.0,0.0,0.0
'2019-10-08',0.0,0.54000000000000003552,0.11000000000000000888,0.77000000000000001776,0.0,0.0,0.0,0.0
'2019-10-09',0.0,0.54000000000000003552,0.11000000000000000888,0.77000000000000001776,0.0,0.0,0.0,0.0
'2019-10-10',0.0,0.54000000000000003552,0.10857142857142856229,0.75999999999999996447,0.0,0.0,0.0,0.0
'2019-10-11',0.0,0.54000000000000003552,0.08,0.56000000000000005329,0.0,0.0,0.0,0.0
'2019-10-12',0.0,0.54000000000000003552,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2019-10-13',0.0,1.830000000000000071,0.26142857142857147678,1.830000000000000071,0.0,0.0,0.0,0.0
'2019-10-14',0.0,1.830000000000000071,0.26142857142857147678,1.830000000000000071,0.0,0.0,0.0,0.0
'2019-10-15',0.0,1.830000000000000071,0.26142857142857147678,1.830000000000000071,0.0,0.0,0.0,0.0
'2019-10-16',0.0,1.830000000000000071,0.26142857142857147678,1.830000000000000071,0.0,0.0,0.0,0.0
'2019-10-17',0.0,1.830000000000000071,0.33857142857142856762,2.3700000000000001065,0.0,0.0,0.0,0.0
'2019-10-18',0.0,1.830000000000000071,0.33857142857142856762,2.3700000000000001065,0.0,0.0,0.0,0.0
'2019-10-19',0.0,1.830000000000000071,0.42000000000000001776,2.9399999999999998578,0.0,0.0,0.0,0.0
'2019-10-20',0.0,0.56999999999999992894,0.15999999999999996447,1.1199999999999998845,0.0,0.0,0.0,0.0
'2019-10-21',0.0,0.56999999999999992894,0.15999999999999996447,1.1199999999999998845,0.0,0.0,0.0,0.0
'2019-10-22',0.0,0.56999999999999992894,0.15999999999999996447,1.1199999999999998845,0.0,0.0,0.0,0.0
'2019-10-23',0.0,0.56999999999999992894,0.16142857142857143237,1.1299999999999998934,0.0,0.0,0.0,0.0
'2019-10-24',0.0,1.3799999999999998934,0.28142857142857140573,1.9699999999999997513,0.0,0.0,0.0,0.0
'2019-10-25',0.0,1.3799999999999998934,0.28142857142857140573,1.9699999999999997513,0.0,0.0,0.0,0.0
'2019-10-26',0.0,1.3799999999999998934,0.21000000000000000888,1.4699999999999999289,0.0,0.0,0.0,0.0
'2019-10-27',0.0,1.3799999999999998934,0.21714285714285712636,1.5200000000000000177,0.0,0.0,0.0,0.0
'2019-10-28',0.0,1.3799999999999998934,0.29428571428571430601,2.0600000000000000532,0.0,0.0,0.0,0.0
'2019-10-29',0.0,1.3799999999999998934,0.31000000000000000888,2.1699999999999999289,0.0,0.0,0.0,0.0
'2019-10-30',0.0,1.3799999999999998934,0.30857142857142854097,2.159999999999999698,0.0,0.0,0.0,0.0
'2019-10-31',0.0,0.54000000000000003552,0.11142857142857143237,0.78000000000000007105,0.0,0.0,0.0,0.0
'2019-11-01',0.0,0.54000000000000003552,0.11142857142857143237,0.78000000000000007105,0.0,0.0,0.0,0.0
'2019-11-02',0.0,0.54000000000000003552,0.1014285714285714457,0.71000000000000005329,0.0,0.0,0.0,0.0
'2019-11-03',0.0,0.54000000000000003552,0.092857142857142864755,0.65,0.0,0.0,0.0,0.0
'2019-11-04',0.0,0.11000000000000000888,0.03000000000000000444,0.21000000000000000888,0.0,0.0,0.0,0.0
'2019-11-05',0.0,0.1,0.014285714285714288251,0.1,0.0,0.0,0.0,0.0
'2019-11-06',0.0,0.1,0.014285714285714288251,0.1,0.0,0.0,0.0,0.0
'2019-11-07',0.0,0.1,0.014285714285714288251,0.1,0.0,0.0,0.0,0.0
'2019-11-08',0.0,0.1,0.014285714285714288251,0.1,0.0,0.0,0.0,0.0
'2019-11-09',0.0,0.1,0.02,0.14000000000000001776,0.0,0.0,0.0,0.0
'2019-11-10',0.0,0.1,0.02,0.14000000000000001776,0.0,0.0,0.0,0.0
'2019-11-11',0.0,0.04,0.0057142857142857135244,0.04,0.0,0.0,0.0,0.0
'2019-11-12',0.0,0.04,0.0057142857142857135244,0.04,0.0,0.0,0.0,0.0
'2019-11-13',0.0,0.04,0.0057142857142857135244,0.04,0.0,0.0,0.0,0.0
'2019-11-14',0.0,0.04,0.0057142857142857135244,0.04,0.0,0.0,0.0,0.0
'2019-11-15',0.0,0.47999999999999998223,0.074285714285714288251,0.52000000000000001776,0.0,0.0,0.0,0.0
'2019-11-16',0.0,0.47999999999999998223,0.094285714285714288251,0.65999999999999996447,0.0,0.0,0.0,0.0
'2019-11-17',0.0,0.47999999999999998223,0.094285714285714288251,0.65999999999999996447,0.0,0.0,0.0,0.0
'2019-11-18',0.0,0.47999999999999998223,0.094285714285714288251,0.65999999999999996447,0.0,0.0,0.0,0.0
'2019-11-19',0.0,0.47999999999999998223,0.10428571428571429269,0.72999999999999998223,0.0,0.0,0.0,0.0
'2019-11-20',0.0,0.47999999999999998223,0.10857142857142856229,0.75999999999999996447,0.0,0.0,0.0,0.0
'2019-11-21',0.0,0.9,0.23714285714285714412,1.6600000000000001421,0.0,0.0,0.0,0.0
'2019-11-22',0.0,0.9,0.16857142857142859426,1.1800000000000001598,0.0,0.0,0.0,0.0
'2019-11-23',0.0,0.9,0.14285714285714283811,1.0,0.0,0.0,0.0,0.0
'2019-11-24',0.0,0.9,0.1485714285714285765,1.0400000000000000355,0.0,0.0,0.0,0.0
'2019-11-25',0.0,0.9,0.1485714285714285765,1.0400000000000000355,0.0,0.0,0.0,0.0
'2019-11-26',0.0,0.9,0.13857142857142859071,0.97000000000000010658,0.0,0.0,0.0,0.0
'2019-11-27',0.0,0.9,0.13428571428571429713,0.94000000000000003552,0.0,0.0,0.0,0.0
'2019-11-28',0.0,0.62000000000000001776,0.094285714285714288251,0.66000000000000005329,0.0,0.0,0.0,0.0
'2019-11-29',0.0,0.62000000000000001776,0.16285714285714285587,1.1400000000000001243,0.0,1.3000000000000000444,0.18571428571428572951,1.3000000000000000444
'2019-11-30',0.0,0.62000000000000001776,0.16571428571428572951,1.1600000000000001421,0.0,1.3000000000000000444,0.22857142857142860314,1.6000000000000000888
'2019-12-01',0.0,0.62000000000000001776,0.16000000000000000888,1.1200000000000001065,0.0,1.3000000000000000444,0.22857142857142860314,1.6000000000000000888
'2019-12-02',0.0,0.62000000000000001776,0.16000000000000000888,1.1200000000000001065,0.0,1.3000000000000000444,0.22857142857142860314,1.6000000000000000888
'2019-12-03',0.0,0.62000000000000001776,0.16000000000000000888,1.1200000000000001065,0.0,1.3000000000000000444,0.22857142857142860314,1.6000000000000000888
'2019-12-04',0.0,0.62000000000000001776,0.16000000000000000888,1.1200000000000001065,0.0,1.3000000000000000444,0.22857142857142860314,1.6000000000000000888
'2019-12-05',0.0,0.47999999999999998223,0.071428571428571423496,0.5,0.0,1.3000000000000000444,0.22857142857142860314,1.6000000000000000888
'2019-12-06',0.0,1.5700000000000001065,0.22714285714285713524,1.5900000000000000355,0.0,0.3,0.042857142857142864755,0.3
'2019-12-07',0.0,1.5700000000000001065,0.24285714285714288251,1.7000000000000001776,0.0,0.0,0.0,0.0
'2019-12-08',0.0,1.5700000000000001065,0.28000000000000003552,1.9600000000000001421,0.0,0.2,0.028571428571428576503,0.2
'2019-12-09',0.0,1.5700000000000001065,0.28000000000000003552,1.9600000000000001421,0.0,0.2,0.028571428571428576503,0.2
'2019-12-10',0.0,1.5700000000000001065,0.39571428571428581832,2.7700000000000004618,0.0,0.2,0.028571428571428576503,0.2
'2019-12-11',0.0,1.5700000000000001065,0.56142857142857147678,3.9300000000000006039,0.0,0.2,0.028571428571428576503,0.2
'2019-12-12',0.0,1.5700000000000001065,0.56142857142857147678,3.9300000000000006039,0.0,0.2,0.028571428571428576503,0.2
'2019-12-13',0.0,1.15999999999999992,0.3514285714285714679,2.4600000000000004085,0.0,0.2,0.028571428571428576503,0.2
'2019-12-14',0.0,1.15999999999999992,0.46142857142857138796,3.2299999999999999822,0.0,0.2,0.028571428571428576503,0.2
'2019-12-15',0.0,1.15999999999999992,0.42857142857142846992,2.9999999999999996447,0.0,0.7,0.099999999999999982236,0.7
'2019-12-16',0.0,1.15999999999999992,0.42857142857142846992,2.9999999999999996447,0.0,0.7,0.099999999999999982236,0.7
'2019-12-17',0.0,1.15999999999999992,0.31285714285714281146,2.1899999999999999467,0.0,0.7,0.099999999999999982236,0.7
'2019-12-18',0.0,0.9,0.147142857142857153,1.0300000000000000266,0.0,0.7,0.099999999999999982236,0.7
'2019-12-19',0.0,0.9,0.147142857142857153,1.0300000000000000266,0.0,0.7,0.099999999999999982236,0.7
'2019-12-20',0.0,0.9,0.13285714285714287363,0.93000000000000007105,0.0,0.7,0.099999999999999982236,0.7
'2019-12-21',0.0,0.03,0.0042857142857142864755,0.03,0.0,0.7,0.099999999999999982236,0.7
'2019-12-22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-12-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-12-24',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-12-25',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2019-12-26',0.0,0.25,0.035714285714285711748,0.25,0.0,0.0,0.0,0.0
'2019-12-27',0.0,0.74000000000000003552,0.14142857142857144125,0.99000000000000003552,0.0,0.0,0.0,0.0
'2019-12-28',0.0,0.74000000000000003552,0.14428571428571430601,1.0100000000000000088,0.0,0.0,0.0,0.0
'2019-12-29',0.0,0.74000000000000003552,0.14428571428571430601,1.0100000000000000088,0.0,0.0,0.0,0.0
'2019-12-30',0.0,0.74000000000000003552,0.14428571428571430601,1.0100000000000000088,0.0,0.0,0.0,0.0
'2019-12-31',0.0,0.74000000000000003552,0.16571428571428570286,1.15999999999999992,0.0,0.0,0.0,0.0
'2020-01-01',0.0,0.74000000000000003552,0.20428571428571427048,1.4299999999999998934,0.0,0.0,0.0,0.0
'2020-01-02',0.0,0.74000000000000003552,0.16857142857142859426,1.1800000000000001598,0.0,0.0,0.0,0.0
'2020-01-03',0.0,0.27000000000000001776,0.068571428571428576503,0.47999999999999998223,0.0,0.2,0.028571428571428576503,0.2
'2020-01-04',0.0,0.27000000000000001776,0.065714285714285711748,0.46000000000000005329,0.0,0.2,0.028571428571428576503,0.2
'2020-01-05',0.0,0.27000000000000001776,0.065714285714285711748,0.46000000000000005329,0.0,0.2,0.028571428571428576503,0.2
'2020-01-06',0.0,0.27000000000000001776,0.065714285714285711748,0.46000000000000005329,0.0,0.2,0.028571428571428576503,0.2
'2020-01-07',0.0,0.27000000000000001776,0.044285714285714288251,0.31000000000000000888,0.0,0.2,0.028571428571428576503,0.2
'2020-01-08',0.0,0.04,0.0057142857142857135244,0.04,0.0,0.2,0.028571428571428576503,0.2
'2020-01-09',0.0,0.05,0.012857142857142855874,0.09,0.0,0.2,0.028571428571428576503,0.2
'2020-01-10',0.0,0.05,0.0071428571428571441259,0.05,0.0,0.0,0.0,0.0
'2020-01-11',0.0,0.070000000000000008881,0.017142857142857144125,0.12000000000000001776,0.0,0.0,0.0,0.0
'2020-01-12',0.0,0.070000000000000008881,0.017142857142857144125,0.12000000000000001776,0.0,0.0,0.0,0.0
'2020-01-13',0.0,0.11000000000000000888,0.032857142857142855874,0.23000000000000002664,0.0,0.0,0.0,0.0
'2020-01-14',0.0,0.11000000000000000888,0.032857142857142855874,0.23000000000000002664,0.0,0.0,0.0,0.0
'2020-01-15',0.0,0.37000000000000001776,0.085714285714285729511,0.6,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-16',0.0,0.37000000000000001776,0.078571428571428576503,0.55,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-17',0.0,0.37000000000000001776,0.078571428571428576503,0.55,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-18',0.0,0.37000000000000001776,0.068571428571428576503,0.47999999999999998223,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-19',0.0,0.37000000000000001776,0.068571428571428576503,0.47999999999999998223,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-20',0.0,0.37000000000000001776,0.052857142857142855874,0.37000000000000001776,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-21',0.0,0.37000000000000001776,0.052857142857142855874,0.37000000000000001776,0.0,2.1000000000000000888,0.3,2.1000000000000000888
'2020-01-22',0.0,0.85,0.12142857142857141905,0.85,0.0,0.0,0.0,0.0
'2020-01-23',0.0,0.85,0.12142857142857141905,0.85,0.0,0.0,0.0,0.0
'2020-01-24',0.0,0.85,0.12142857142857141905,0.85,0.0,0.0,0.0,0.0
'2020-01-25',0.0,0.85,0.12142857142857141905,0.85,0.0,0.0,0.0,0.0
'2020-01-26',0.0,0.85,0.12142857142857141905,0.85,0.0,0.0,0.0,0.0
'2020-01-27',0.0,0.85,0.12142857142857141905,0.85,0.0,0.0,0.0,0.0
'2020-01-28',0.0,0.85,0.12428571428571428825,0.86999999999999992894,0.0,0.0,0.0,0.0
'2020-01-29',0.0,0.02,0.0028571428571428567622,0.02,0.0,0.0,0.0,0.0
'2020-01-30',0.0,0.070000000000000008881,0.012857142857142858005,0.090000000000000017763,0.0,0.0,0.0,0.0
'2020-01-31',0.0,0.070000000000000008881,0.012857142857142858005,0.090000000000000017763,0.0,0.0,0.0,0.0
'2020-02-01',0.0,0.070000000000000008881,0.012857142857142858005,0.090000000000000017763,0.0,0.0,0.0,0.0
'2020-02-02',0.0,0.070000000000000008881,0.012857142857142858005,0.090000000000000017763,0.0,0.0,0.0,0.0
'2020-02-03',0.0,0.50999999999999996447,0.085714285714285729511,0.6,0.0,0.0,0.0,0.0
'2020-02-04',0.0,0.50999999999999996447,0.11857142857142857295,0.83000000000000007105,0.0,0.0,0.0,0.0
'2020-02-05',0.0,0.50999999999999996447,0.11857142857142857295,0.83000000000000007105,0.0,0.0,0.0,0.0
'2020-02-06',0.0,0.50999999999999996447,0.10857142857142856229,0.75999999999999996447,0.0,0.0,0.0,0.0
'2020-02-07',0.0,0.50999999999999996447,0.16142857142857143237,1.1299999999999998934,0.0,0.0,0.0,0.0
'2020-02-08',0.0,0.50999999999999996447,0.20142857142857142349,1.4099999999999999644,0.0,0.0,0.0,0.0
'2020-02-09',0.0,0.50999999999999996447,0.22000000000000001776,1.5400000000000000355,0.0,0.0,0.0,0.0
'2020-02-10',0.0,0.39000000000000003552,0.20285714285714284699,1.4199999999999999289,0.0,0.0,0.0,0.0
'2020-02-11',0.0,0.39000000000000003552,0.16714285714285712636,1.1699999999999999289,0.0,0.0,0.0,0.0
'2020-02-12',0.0,0.39000000000000003552,0.16714285714285712636,1.1699999999999999289,0.0,0.0,0.0,0.0
'2020-02-13',0.0,0.39000000000000003552,0.16714285714285712636,1.1699999999999999289,0.0,0.0,0.0,0.0
'2020-02-14',0.0,0.39000000000000003552,0.11428571428571430157,0.8,0.0,0.0,0.0,0.0
'2020-02-15',0.0,0.39000000000000003552,0.074285714285714288251,0.52000000000000001776,0.0,0.0,0.0,0.0
'2020-02-16',0.0,0.39000000000000003552,0.055714285714285711748,0.39000000000000003552,0.0,0.0,0.0,0.0
'2020-02-17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-02-18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-02-19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-02-20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-02-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-02-22',0.0,0.14000000000000001776,0.02,0.14000000000000001776,0.0,0.0,0.0,0.0
'2020-02-23',0.0,0.14000000000000001776,0.02,0.14000000000000001776,0.0,0.0,0.0,0.0
'2020-02-24',0.0,0.4,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-02-25',0.0,0.4,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-02-26',0.0,0.4,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-02-27',0.0,0.4,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-02-28',0.0,0.4,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-02-29',0.0,0.4,0.094285714285714288251,0.66000000000000005329,0.0,0.0,0.0,0.0
'2020-03-01',0.0,0.4,0.094285714285714288251,0.66000000000000005329,0.0,0.0,0.0,0.0
'2020-03-02',0.0,0.26000000000000000888,0.037142857142857144125,0.26000000000000000888,0.0,0.0,0.0,0.0
'2020-03-03',0.0,0.37000000000000001776,0.09,0.62999999999999998223,0.0,0.0,0.0,0.0
'2020-03-04',0.0,0.37000000000000001776,0.09,0.62999999999999998223,0.0,0.0,0.0,0.0
'2020-03-05',0.0,0.37000000000000001776,0.09,0.62999999999999998223,0.0,0.0,0.0,0.0
'2020-03-06',0.0,0.37000000000000001776,0.09,0.62999999999999998223,0.0,0.0,0.0,0.0
'2020-03-07',0.0,0.37000000000000001776,0.052857142857142855874,0.37000000000000001776,0.0,0.0,0.0,0.0
'2020-03-08',0.0,0.37000000000000001776,0.052857142857142855874,0.37000000000000001776,0.0,0.0,0.0,0.0
'2020-03-09',0.0,0.37000000000000001776,0.057142857142857153007,0.4,0.0,0.0,0.0,0.0
'2020-03-10',0.0,0.26000000000000000888,0.041428571428571432377,0.29000000000000003552,0.0,0.0,0.0,0.0
'2020-03-11',0.0,0.26000000000000000888,0.041428571428571432377,0.29000000000000003552,0.0,0.0,0.0,0.0
'2020-03-12',0.0,0.26000000000000000888,0.041428571428571432377,0.29000000000000003552,0.0,0.0,0.0,0.0
'2020-03-13',0.0,0.26000000000000000888,0.041428571428571432377,0.29000000000000003552,0.0,0.0,0.0,0.0
'2020-03-14',0.0,0.26000000000000000888,0.064285714285714288251,0.45000000000000008881,0.0,0.0,0.0,0.0
'2020-03-15',0.0,0.26000000000000000888,0.064285714285714288251,0.45000000000000008881,0.0,0.0,0.0,0.0
'2020-03-16',0.0,0.93000000000000007105,0.19285714285714286475,1.3500000000000000888,0.0,0.0,0.0,0.0
'2020-03-17',0.0,0.93000000000000007105,0.15571428571428571174,1.090000000000000071,0.0,0.0,0.0,0.0
'2020-03-18',0.0,0.93000000000000007105,0.15571428571428571174,1.090000000000000071,0.0,0.0,0.0,0.0
'2020-03-19',0.0,0.93000000000000007105,0.15571428571428571174,1.090000000000000071,0.0,0.0,0.0,0.0
'2020-03-20',0.0,1.15999999999999992,0.32142857142857144125,2.25,0.0,0.0,0.0,0.0
'2020-03-21',0.0,1.15999999999999992,0.29857142857142854097,2.0899999999999998578,0.0,0.0,0.0,0.0
'2020-03-22',0.0,1.15999999999999992,0.29999999999999991118,2.0999999999999996447,0.0,0.0,0.0,0.0
'2020-03-23',0.0,1.15999999999999992,0.16714285714285712636,1.1699999999999999289,0.0,0.0,0.0,0.0
'2020-03-24',0.0,1.15999999999999992,0.16714285714285712636,1.1699999999999999289,0.0,0.0,0.0,0.0
'2020-03-25',0.0,1.15999999999999992,0.23142857142857140573,1.6199999999999999289,0.0,0.0,0.0,0.0
'2020-03-26',0.0,1.15999999999999992,0.23857142857142856762,1.6699999999999999289,0.0,0.0,0.0,0.0
'2020-03-27',0.0,0.45,0.078571428571428576503,0.55,0.0,0.0,0.0,0.0
'2020-03-28',0.0,0.45,0.087142857142857170771,0.6100000000000001421,0.0,0.0,0.0,0.0
'2020-03-29',0.0,0.45,0.085714285714285729511,0.60000000000000008881,0.0,0.0,0.0,0.0
'2020-03-30',0.0,0.45,0.085714285714285729511,0.60000000000000008881,0.0,0.0,0.0,0.0
'2020-03-31',0.0,0.45,0.10428571428571429269,0.73000000000000007105,0.0,0.0,0.0,0.0
'2020-04-01',0.0,0.13000000000000000444,0.042857142857142864755,0.3000000000000000444,0.0,0.0,0.0,0.0
'2020-04-02',0.0,0.13000000000000000444,0.035714285714285711748,0.25,0.0,0.0,0.0,0.0
'2020-04-03',0.0,0.13000000000000000444,0.04,0.28000000000000003552,0.0,0.0,0.0,0.0
'2020-04-04',0.0,0.13000000000000000444,0.031428571428571427937,0.22000000000000001776,0.0,0.0,0.0,0.0
'2020-04-05',0.0,0.2,0.060000000000000008881,0.42000000000000001776,0.0,0.0,0.0,0.0
'2020-04-06',0.0,0.2,0.077142857142857153007,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-04-07',0.0,0.2,0.060000000000000008881,0.42000000000000001776,0.0,0.0,0.0,0.0
'2020-04-08',0.0,0.2,0.057142857142857153007,0.4,0.0,0.0,0.0,0.0
'2020-04-09',0.0,0.2,0.057142857142857153007,0.4,0.0,0.0,0.0,0.0
'2020-04-10',0.0,1.9199999999999999289,0.32142857142857144125,2.25,0.0,0.0,0.0,0.0
'2020-04-11',0.0,1.9199999999999999289,0.32142857142857144125,2.25,0.0,0.0,0.0,0.0
'2020-04-12',0.0,1.9199999999999999289,0.2928571428571427937,2.0499999999999998223,0.0,0.0,0.0,0.0
'2020-04-13',0.0,1.9199999999999999289,0.27571428571428571174,1.9299999999999998934,0.0,0.0,0.0,0.0
'2020-04-14',0.0,1.9199999999999999289,0.28428571428571430601,1.9900000000000000355,0.0,0.0,0.0,0.0
'2020-04-15',0.0,1.9199999999999999289,0.31571428571428574727,2.2099999999999999644,0.0,0.0,0.0,0.0
'2020-04-16',0.0,1.9199999999999999289,0.31571428571428574727,2.2099999999999999644,0.0,0.0,0.0,0.0
'2020-04-17',0.0,0.22000000000000001776,0.041428571428571432377,0.29000000000000003552,0.0,0.0,0.0,0.0
'2020-04-18',0.0,0.22000000000000001776,0.067142857142857153007,0.47000000000000001776,0.0,0.0,0.0,0.0
'2020-04-19',0.0,0.22000000000000001776,0.067142857142857153007,0.47000000000000001776,0.0,0.0,0.0,0.0
'2020-04-20',0.0,0.22000000000000001776,0.085714285714285729511,0.60000000000000008881,0.0,0.0,0.0,0.0
