'date','prcp','seven_day_avg_prcp'
'2015-03-16',0.0,0.11857142857142857295
'2015-03-17',0.02,0.17571428571428571174
'2015-03-18',0.0,0.060000000000000008881
'2015-03-19',0.0,0.060000000000000008881
'2015-03-20',0.4,0.060000000000000008881
'2015-03-21',0.0,0.057142857142857153007
'2015-03-22',0.0,0.064285714285714288251
'2015-03-23',0.0,0.11000000000000000888
'2015-03-24',0.0,0.091428571428571423496
'2015-03-25',0.05,0.091428571428571423496
'2015-03-26',0.32000000000000001776,0.091428571428571423496
'2015-03-27',0.27000000000000001776,0.091428571428571423496
'2015-03-28',0.0,0.11571428571428572507
'2015-03-29',0.0,0.10857142857142858538
'2015-03-30',0.0,0.062857142857142855874
'2015-03-31',0.17000000000000001776,0.03000000000000000444
'2015-04-01',0.0,0.031428571428571427937
'2015-04-02',0.0,0.031428571428571427937
'2015-04-03',0.04,0.031428571428571427937
'2015-04-04',0.01,0.028571428571428576503
'2015-04-05',0.0,0.028571428571428576503
'2015-04-06',0.0,0.028571428571428576503
'2015-04-07',0.15,0.047142857142857144125
'2015-04-08',0.0,0.045714285714285711748
'2015-04-09',0.0,0.045714285714285711748
'2015-04-10',0.17000000000000001776,0.045714285714285711748
'2015-04-11',0.0,0.025714285714285716188
'2015-04-12',0.0,0.025714285714285716188
'2015-04-13',0.0,0.025714285714285716188
'2015-04-14',0.01,0.012857142857142855874
'2015-04-15',0.0,0.012857142857142855874
'2015-04-16',0.0,0.012857142857142855874
'2015-04-17',0.08,0.20857142857142858538
'2015-04-18',0.0,0.23571428571428572062
'2015-04-19',0.0,0.24285714285714288251
'2015-04-20',1.3700000000000001065,0.24285714285714288251
'2015-04-21',0.2,0.23142857142857145014
'2015-04-22',0.05,0.23142857142857145014
'2015-04-23',0.0,0.23142857142857145014
'2015-04-24',0.0,0.035714285714285711748
'2015-04-25',0.0,0.0071428571428571441259
'2015-04-26',0.0,0.0
'2015-04-27',0.0,0.0
'2015-04-28',0.0,0.0
'2015-04-29',0.0,0.0
'2015-04-30',0.0,0.0
'2015-05-01',0.0,0.0
'2015-05-02',0.0,0.0
'2015-05-03',0.0,0.0
'2015-05-04',0.0,0.0
'2015-05-05',0.0,0.0
'2015-05-06',0.0,0.0
'2015-05-07',0.0,0.0
'2015-05-08',0.0,0.0
'2015-05-09',0.0,0.0
'2015-05-10',0.0,0.0
'2015-05-11',0.0,0.0
'2015-05-12',0.0,0.0
'2015-05-13',0.0,0.042857142857142864755
'2015-05-14',0.0,0.045714285714285711748
'2015-05-15',0.0,0.045714285714285711748
'2015-05-16',0.3,0.045714285714285711748
'2015-05-17',0.02,0.045714285714285711748
'2015-05-18',0.0,0.045714285714285711748
'2015-05-19',0.0,0.045714285714285711748
'2015-05-20',0.0,0.0028571428571428567622
'2015-05-21',0.0,0.0
'2015-05-22',0.0,0.0
'2015-05-23',0.0,0.0
'2015-05-24',0.0,0.011428571428571427937
'2015-05-25',0.0,0.011428571428571427937
'2015-05-26',0.0,0.011428571428571427937
'2015-05-27',0.08,0.011428571428571427937
'2015-05-28',0.0,0.22000000000000001776
'2015-05-29',0.0,0.32285714285714286475
'2015-05-30',0.0,0.37571428571428571174
'2015-05-31',1.4599999999999999644,0.36428571428571427937
'2015-06-01',0.71999999999999992894,0.36428571428571427937
'2015-06-02',0.37000000000000001776,0.38285714285714282922
'2015-06-03',0.0,0.40999999999999996447
'2015-06-04',0.0,0.20142857142857137908
'2015-06-05',0.13000000000000000444,0.10714285714285713968
'2015-06-06',0.19,0.055714285714285711748
'2015-06-07',0.0,0.055714285714285711748
'2015-06-08',0.06,0.055714285714285711748
'2015-06-09',0.01,0.037142857142857144125
'2015-06-10',0.0,0.0099999999999999982236
'2015-06-11',0.0,0.061428571428571432377
'2015-06-12',0.0,0.13428571428571429713
'2015-06-13',0.0,0.17142857142857144125
'2015-06-14',0.35999999999999996447,0.17142857142857144125
'2015-06-15',0.56999999999999992894,0.17142857142857144125
'2015-06-16',0.27000000000000001776,0.17142857142857144125
'2015-06-17',0.0,0.17142857142857144125
'2015-06-18',0.0,0.21142857142857143237
'2015-06-19',0.0,0.13000000000000000444
'2015-06-20',0.0,0.094285714285714288251
'2015-06-21',0.64000000000000003552,0.094285714285714288251
'2015-06-22',0.0,0.094285714285714288251
'2015-06-23',0.02,0.094285714285714288251
'2015-06-24',0.0,0.2542857142857143593
'2015-06-25',0.0,0.20428571428571431489
'2015-06-26',0.0,0.20428571428571431489
'2015-06-27',1.1200000000000001065,0.20714285714285716188
'2015-06-28',0.29,0.26285714285714290028
'2015-06-29',0.0,0.26285714285714290028
'2015-06-30',0.04,0.26285714285714290028
'2015-07-01',0.39000000000000003552,0.10285714285714284699
'2015-07-02',0.0,0.061428571428571432377
'2015-07-03',0.0,0.061428571428571432377
'2015-07-04',0.0,0.072857142857142855874
'2015-07-05',0.0,0.017142857142857144125
'2015-07-06',0.0,0.06
'2015-07-07',0.11999999999999999644,0.06
'2015-07-08',0.0,0.06
'2015-07-09',0.3,0.06
'2015-07-10',0.0,0.06
'2015-07-11',0.0,0.10285714285714284699
'2015-07-12',0.0,0.11999999999999999644
'2015-07-13',0.0,0.077142857142857153007
'2015-07-14',0.42000000000000001776,0.077142857142857153007
'2015-07-15',0.11999999999999999644,0.12285714285714286475
'2015-07-16',0.0,0.12285714285714286475
'2015-07-17',0.0,0.12285714285714286475
'2015-07-18',0.32000000000000001776,0.062857142857142855874
'2015-07-19',0.0,0.045714285714285711748
'2015-07-20',0.0,0.045714285714285711748
'2015-07-21',0.0,0.045714285714285711748
'2015-07-22',0.0,0.0
'2015-07-23',0.0,0.0
'2015-07-24',0.0,0.051428571428571423496
'2015-07-25',0.0,0.051428571428571423496
'2015-07-26',0.0,0.051428571428571423496
'2015-07-27',0.35999999999999996447,0.33000000000000002664
'2015-07-28',0.0,0.33000000000000002664
'2015-07-29',0.0,0.33000000000000002664
'2015-07-30',1.95,0.33000000000000002664
'2015-07-31',0.0,0.27857142857142855874
'2015-08-01',0.0,0.3399999999999999467
'2015-08-02',0.0,0.3399999999999999467
'2015-08-03',0.0,0.061428571428571432377
'2015-08-04',0.42999999999999998223,0.061428571428571432377
'2015-08-05',0.0,0.061428571428571432377
'2015-08-06',0.0,0.061428571428571432377
'2015-08-07',0.0,0.061428571428571432377
'2015-08-08',0.0,0.16714285714285712636
'2015-08-09',0.0,0.16714285714285712636
'2015-08-10',0.0,0.16714285714285712636
'2015-08-11',1.1699999999999999289,0.16714285714285712636
'2015-08-12',0.0,0.16714285714285712636
'2015-08-13',0.0,0.16714285714285712636
'2015-08-14',0.0,0.16714285714285712636
'2015-08-15',0.0,0.041428571428571423496
'2015-08-16',0.0,0.041428571428571423496
'2015-08-17',0.0,0.042857142857142864755
'2015-08-18',0.29,0.088571428571428576503
'2015-08-19',0.0,0.088571428571428576503
'2015-08-20',0.01,0.088571428571428576503
'2015-08-21',0.32000000000000001776,0.088571428571428576503
'2015-08-22',0.0,0.047142857142857144125
'2015-08-23',0.0,0.047142857142857144125
'2015-08-24',0.0,0.045714285714285711748
'2015-08-25',0.0,0.0
'2015-08-26',0.0,0.0
'2015-08-27',0.0,0.018571428571428572951
'2015-08-28',0.0,0.018571428571428572951
'2015-08-29',0.0,0.018571428571428572951
'2015-08-30',0.13000000000000000444,0.018571428571428572951
'2015-08-31',0.0,0.018571428571428572951
'2015-09-01',0.0,0.018571428571428572951
'2015-09-02',0.0,0.018571428571428572951
'2015-09-03',0.0,0.0
'2015-09-04',0.0,0.0
'2015-09-05',0.0,0.0
'2015-09-06',0.0,0.0
'2015-09-07',0.0,0.22571428571428571174
'2015-09-08',0.0,0.22571428571428571174
'2015-09-09',0.0,0.26714285714285717077
'2015-09-10',1.580000000000000071,0.27285714285714286475
'2015-09-11',0.0,0.27285714285714286475
'2015-09-12',0.29,0.27285714285714286475
'2015-09-13',0.04,0.27285714285714286475
'2015-09-14',0.0,0.047142857142857144125
'2015-09-15',0.0,0.047142857142857144125
'2015-09-16',0.0,0.0057142857142857135244
'2015-09-17',0.0,0.0
'2015-09-18',0.0,0.0
'2015-09-19',0.0,0.0
'2015-09-20',0.0,0.0
'2015-09-21',0.0,0.0
'2015-09-22',0.0,0.0
'2015-09-23',0.0,0.0
'2015-09-24',0.0,0.0
'2015-09-25',0.0,0.0
'2015-09-26',0.0,0.015714285714285713524
'2015-09-27',0.0,0.19571428571428572951
'2015-09-28',0.0,0.20857142857142858538
'2015-09-29',0.11000000000000000888,0.36285714285714290028
'2015-09-30',1.2600000000000000088,0.41285714285714290028
'2015-10-01',0.09,0.41285714285714290028
'2015-10-02',1.080000000000000071,0.41285714285714290028
'2015-10-03',0.35,0.39714285714285718853
'2015-10-04',0.0,0.21714285714285712636
'2015-10-05',0.0,0.20428571428571431489
'2015-10-06',0.0,0.17714285714285713524
'2015-10-07',0.0,0.12714285714285713524
'2015-10-08',0.0,0.12714285714285713524
'2015-10-09',0.89000000000000003552,0.12714285714285713524
'2015-10-10',0.0,0.12857142857142858005
'2015-10-11',0.0,0.12857142857142858005
'2015-10-12',0.0,0.12857142857142858005
'2015-10-13',0.01,0.0014285714285714283811
'2015-10-14',0.0,0.0014285714285714283811
'2015-10-15',0.0,0.0014285714285714283811
'2015-10-16',0.0,0.0014285714285714283811
'2015-10-17',0.0,0.0
'2015-10-18',0.0,0.0
'2015-10-19',0.0,0.0
'2015-10-20',0.0,0.0
'2015-10-21',0.0,0.0
'2015-10-22',0.0,0.0071428571428571441259
'2015-10-23',0.0,0.0071428571428571441259
'2015-10-24',0.0,0.0071428571428571441259
'2015-10-25',0.05,0.20714285714285711748
'2015-10-26',0.0,0.21285714285714285587
'2015-10-27',0.0,0.21285714285714285587
'2015-10-28',1.3999999999999999111,0.21285714285714285587
'2015-10-29',0.04,0.20571428571428569398
'2015-10-30',0.0,0.20571428571428569398
'2015-10-31',0.0,0.20571428571428569398
'2015-11-01',0.0,0.0057142857142857135244
'2015-11-02',0.0,0.0014285714285714283811
'2015-11-03',0.0,0.0014285714285714283811
'2015-11-04',0.0,0.0014285714285714283811
'2015-11-05',0.01,0.0014285714285714283811
'2015-11-06',0.0,0.0014285714285714283811
'2015-11-07',0.0,0.038571428571428576503
'2015-11-08',0.0,0.099999999999999982236
'2015-11-09',0.0,0.099999999999999982236
'2015-11-10',0.26000000000000000888,0.099999999999999982236
'2015-11-11',0.42999999999999998223,0.099999999999999982236
'2015-11-12',0.01,0.099999999999999982236
'2015-11-13',0.0,0.099999999999999982236
'2015-11-14',0.0,0.062857142857142855874
'2015-11-15',0.0,0.0014285714285714283811
'2015-11-16',0.0,0.1785714285714285765
'2015-11-17',0.0,0.1785714285714285765
'2015-11-18',0.0,0.1785714285714285765
'2015-11-19',1.25,0.18285714285714284699
'2015-11-20',0.0,0.18285714285714284699
'2015-11-21',0.0,0.18285714285714284699
'2015-11-22',0.03,0.18285714285714284699
'2015-11-23',0.0,0.0042857142857142864755
'2015-11-24',0.0,0.0042857142857142864755
'2015-11-25',0.0,0.0071428571428571441259
'2015-11-26',0.0,0.0028571428571428567622
'2015-11-27',0.0,0.0028571428571428567622
'2015-11-28',0.02,0.05
'2015-11-29',0.0,0.070000000000000008881
'2015-11-30',0.0,0.070000000000000008881
'2015-12-01',0.33000000000000002664,0.070000000000000008881
'2015-12-02',0.14000000000000001776,0.067142857142857153007
'2015-12-03',0.0,0.067142857142857153007
'2015-12-04',0.0,0.067142857142857153007
'2015-12-05',0.0,0.02
'2015-12-06',0.0,0.0
'2015-12-07',0.0,0.0
'2015-12-08',0.0,0.0
'2015-12-09',0.0,0.0
'2015-12-10',0.0,0.0
'2015-12-11',0.0,0.047142857142857144125
'2015-12-12',0.0,0.060000000000000008881
'2015-12-13',0.0,0.065714285714285711748
'2015-12-14',0.33000000000000002664,0.23857142857142856762
'2015-12-15',0.09,0.23857142857142856762
'2015-12-16',0.04,0.23857142857142856762
'2015-12-17',1.2099999999999999644,0.23857142857142856762
'2015-12-18',0.0,0.19142857142857142349
'2015-12-19',0.0,0.20571428571428569398
'2015-12-20',0.0,0.42142857142857144125
'2015-12-21',0.0,0.25
'2015-12-22',0.19,0.25142857142857142349
'2015-12-23',1.55,0.25142857142857142349
'2015-12-24',0.01,0.26857142857142859426
'2015-12-25',0.01,0.27285714285714286475
'2015-12-26',0.0,0.31000000000000000888
'2015-12-27',0.11999999999999999644,0.11571428571428572507
'2015-12-28',0.03,0.11857142857142857295
'2015-12-29',0.45,0.11714285714285714856
'2015-12-30',0.19,0.11714285714285714856
'2015-12-31',0.03,0.099999999999999982236
'2016-01-01',0.0,0.095714285714285729511
'2016-01-02',0.0,0.031428571428571427937
'2016-01-03',0.0,0.0042857142857142864755
'2016-01-04',0.0,0.0
'2016-01-05',0.0,0.0
'2016-01-06',0.0,0.0
'2016-01-07',0.0,0.25714285714285716188
'2016-01-08',0.0,0.25714285714285716188
'2016-01-09',0.0,0.25714285714285716188
'2016-01-10',1.8,0.25714285714285716188
'2016-01-11',0.0,0.25714285714285716188
'2016-01-12',0.0,0.25714285714285716188
'2016-01-13',0.0,0.29142857142857142349
'2016-01-14',0.0,0.041428571428571423496
'2016-01-15',0.0,0.041428571428571423496
'2016-01-16',0.23999999999999999111,0.041428571428571423496
'2016-01-17',0.05,0.041428571428571423496
'2016-01-18',0.0,0.041428571428571423496
'2016-01-19',0.0,0.042857142857142864755
'2016-01-20',0.0,0.33857142857142856762
'2016-01-21',0.0,0.33142857142857140573
'2016-01-22',0.01,0.33142857142857140573
'2016-01-23',2.3100000000000000532,0.33142857142857140573
'2016-01-24',0.0,0.33142857142857140573
'2016-01-25',0.0,0.33142857142857140573
'2016-01-26',0.0,0.33000000000000002664
'2016-01-27',0.0,0.0
'2016-01-28',0.0,0.0
'2016-01-29',0.0,0.0014285714285714283811
'2016-01-30',0.0,0.0014285714285714283811
'2016-01-31',0.0,0.10571428571428571618
'2016-02-01',0.01,0.10571428571428571618
'2016-02-02',0.0,0.18142857142857145902
'2016-02-03',0.72999999999999998223,0.18142857142857145902
'2016-02-04',0.0,0.18142857142857145902
'2016-02-05',0.53000000000000007105,0.187142857142857153
'2016-02-06',0.0,0.187142857142857153
'2016-02-07',0.0,0.084285714285714306015
'2016-02-08',0.05,0.084285714285714306015
'2016-02-09',0.0,0.0085714285714285729511
'2016-02-10',0.01,0.0085714285714285729511
'2016-02-11',0.0,0.0085714285714285729511
'2016-02-12',0.0,0.064285714285714288251
'2016-02-13',0.0,0.20857142857142858538
'2016-02-14',0.0,0.20714285714285711748
'2016-02-15',0.44000000000000003552,0.20714285714285711748
'2016-02-16',1.0100000000000000088,0.20714285714285711748
'2016-02-17',0.0,0.20714285714285711748
'2016-02-18',0.0,0.21142857142857143237
'2016-02-19',0.0,0.1485714285714285765
'2016-02-20',0.0,0.047142857142857144125
'2016-02-21',0.03,0.22142857142857139685
'2016-02-22',0.0,0.22428571428571424384
'2016-02-23',0.3,0.22428571428571424384
'2016-02-24',1.2199999999999999733,0.22428571428571424384
'2016-02-25',0.02,0.22000000000000001776
'2016-02-26',0.0,0.22714285714285713524
'2016-02-27',0.0,0.18428571428571430601
'2016-02-28',0.0,0.03000000000000000444
'2016-02-29',0.05,0.027142857142857139685
'2016-03-01',0.0,0.042857142857142864755
'2016-03-02',0.14000000000000001776,0.042857142857142864755
'2016-03-03',0.0,0.042857142857142864755
'2016-03-04',0.11000000000000000888,0.035714285714285711748
'2016-03-05',0.0,0.035714285714285711748
'2016-03-06',0.0,0.015714285714285713524
'2016-03-07',0.0,0.015714285714285713524
'2016-03-08',0.0,0.0085714285714285729511
'2016-03-09',0.0,0.0085714285714285729511
'2016-03-10',0.0,0.0085714285714285729511
'2016-03-11',0.06,0.049999999999999991118
'2016-03-12',0.0,0.049999999999999991118
'2016-03-13',0.0,0.052857142857142855874
'2016-03-14',0.29,0.052857142857142855874
'2016-03-15',0.0,0.044285714285714288251
'2016-03-16',0.02,0.044285714285714288251
'2016-03-17',0.0,0.05428571428571427937
'2016-03-18',0.0,0.021428571428571432377
'2016-03-19',0.0,0.021428571428571432377
'2016-03-20',0.070000000000000008881,0.018571428571428572951
'2016-03-21',0.06,0.018571428571428572951
'2016-03-22',0.0,0.024285714285714288251
'2016-03-23',0.0,0.024285714285714288251
'2016-03-24',0.0,0.014285714285714288251
'2016-03-25',0.04,0.06
'2016-03-26',0.0,0.06
'2016-03-27',0.0,0.06
'2016-03-28',0.37999999999999998223,0.06
'2016-03-29',0.0,0.057142857142857153007
'2016-03-30',0.0,0.08
'2016-03-31',0.0,0.092857142857142864755
'2016-04-01',0.02,0.10571428571428571618
'2016-04-02',0.16000000000000000888,0.10571428571428571618
'2016-04-03',0.09,0.10571428571428571618
'2016-04-04',0.46999999999999992894,0.11857142857142857295
'2016-04-05',0.0,0.11714285714285712636
'2016-04-06',0.0,0.10999999999999998578
'2016-04-07',0.09,0.097142857142857135244
'2016-04-08',0.01,0.031428571428571427937
'2016-04-09',0.11000000000000000888,0.060000000000000008881
'2016-04-10',0.0,0.060000000000000008881
'2016-04-11',0.01,0.047142857142857144125
'2016-04-12',0.2,0.045714285714285711748
'2016-04-13',0.0,0.03000000000000000444
'2016-04-14',0.0,0.03000000000000000444
'2016-04-15',0.0,0.028571428571428576503
'2016-04-16',0.0,0.0
'2016-04-17',0.0,0.0
'2016-04-18',0.0,0.0
'2016-04-19',0.0,0.0
'2016-04-20',0.0,0.022857142857142855874
'2016-04-21',0.0,0.022857142857142855874
'2016-04-22',0.0,0.022857142857142855874
'2016-04-23',0.16000000000000000888,0.057142857142857153007
'2016-04-24',0.0,0.057142857142857153007
'2016-04-25',0.0,0.057142857142857153007
'2016-04-26',0.23999999999999999111,0.064285714285714288251
'2016-04-27',0.0,0.041428571428571423496
'2016-04-28',0.0,0.06428571428571427937
'2016-04-29',0.05,0.07
'2016-04-30',0.0,0.12285714285714286475
'2016-05-01',0.16000000000000000888,0.12428571428571428825
'2016-05-02',0.04,0.12428571428571428825
'2016-05-03',0.60999999999999996447,0.19428571428571430601
'2016-05-04',0.01,0.19428571428571430601
'2016-05-05',0.0,0.19428571428571430601
'2016-05-06',0.54000000000000003552,0.18857142857142859426
'2016-05-07',0.0,0.1014285714285714457
'2016-05-08',0.16000000000000000888,0.1
'2016-05-09',0.0,0.1
'2016-05-10',0.0,0.058571428571428576503
'2016-05-11',0.0,0.058571428571428576503
'2016-05-12',0.0,0.035714285714285711748
'2016-05-13',0.25,0.035714285714285711748
'2016-05-14',0.0,0.035714285714285711748
'2016-05-15',0.0,0.035714285714285711748
'2016-05-16',0.0,0.035714285714285711748
'2016-05-17',0.0,0.0
'2016-05-18',0.0,0.0057142857142857135244
'2016-05-19',0.0,0.018571428571428572951
'2016-05-20',0.0,0.021428571428571432377
'2016-05-21',0.04,0.047142857142857144125
'2016-05-22',0.09,0.047142857142857144125
'2016-05-23',0.02,0.047142857142857144125
'2016-05-24',0.17999999999999998223,0.047142857142857144125
'2016-05-25',0.0,0.041428571428571423496
'2016-05-26',0.0,0.028571428571428567622
'2016-05-27',0.0,0.26142857142857138796
'2016-05-28',0.0,0.23571428571428572062
'2016-05-29',0.0,0.23571428571428572062
'2016-05-30',1.6499999999999999111,0.23571428571428572062
'2016-05-31',0.0,0.24142857142857141461
'2016-06-01',0.0,0.29857142857142854097
'2016-06-02',0.0,0.42857142857142855874
'2016-06-03',0.04,0.19285714285714286475
'2016-06-04',0.4,0.19285714285714286475
'2016-06-05',0.90999999999999996447,0.25714285714285716188
'2016-06-06',0.0,0.25714285714285716188
'2016-06-07',0.0,0.25142857142857142349
'2016-06-08',0.45,0.19428571428571430601
'2016-06-09',0.0,0.064285714285714288251
'2016-06-10',0.0,0.064285714285714288251
'2016-06-11',0.0,0.064285714285714288251
'2016-06-12',0.0,0.0
'2016-06-13',0.0,0.031428571428571427937
'2016-06-14',0.0,0.031428571428571427937
'2016-06-15',0.0,0.031428571428571427937
'2016-06-16',0.22000000000000001776,0.031428571428571427937
'2016-06-17',0.0,0.031428571428571427937
'2016-06-18',0.0,0.031428571428571427937
'2016-06-19',0.0,0.031428571428571427937
'2016-06-20',0.0,0.0
'2016-06-21',0.0,0.0
'2016-06-22',0.0,0.0
'2016-06-23',0.0,0.0
'2016-06-24',0.0,0.064285714285714288251
'2016-06-25',0.0,0.081428571428571423496
'2016-06-26',0.0,0.082857142857142864755
'2016-06-27',0.45,0.082857142857142864755
'2016-06-28',0.11999999999999999644,0.2014285714285714679
'2016-06-29',0.01,0.2014285714285714679
'2016-06-30',0.0,0.2014285714285714679
'2016-07-01',0.82999999999999989341,0.20714285714285711748
'2016-07-02',0.0,0.28428571428571430601
'2016-07-03',0.0,0.28285714285714288251
'2016-07-04',0.49000000000000003552,0.28857142857142861203
'2016-07-05',0.66000000000000005329,0.18142857142857145902
'2016-07-06',0.0,0.25714285714285716188
'2016-07-07',0.04,0.25714285714285716188
'2016-07-08',0.08,0.187142857142857153
'2016-07-09',0.53000000000000007105,0.092857142857142864755
'2016-07-10',0.0,0.092857142857142864755
'2016-07-11',0.0,0.17571428571428571174
'2016-07-12',0.0,0.16428571428571427937
'2016-07-13',0.0,0.088571428571428576503
'2016-07-14',0.62000000000000001776,0.088571428571428576503
'2016-07-15',0.0,0.13857142857142856762
'2016-07-16',0.0,0.13857142857142856762
'2016-07-17',0.0,0.13857142857142856762
'2016-07-18',0.35,0.049999999999999991118
'2016-07-19',0.0,0.049999999999999991118
'2016-07-20',0.0,0.049999999999999991118
'2016-07-21',0.0,0.049999999999999991118
'2016-07-22',0.0,0.14285714285714283811
'2016-07-23',0.0,0.14285714285714283811
'2016-07-24',0.0,0.14285714285714283811
'2016-07-25',1.0,0.14285714285714283811
'2016-07-26',0.0,0.29857142857142854097
'2016-07-27',0.0,0.33428571428571425272
'2016-07-28',0.0,0.48857142857142852321
'2016-07-29',1.090000000000000071,0.3457142857142856851
'2016-07-30',0.25,0.3457142857142856851
'2016-07-31',1.080000000000000071,0.3457142857142856851
'2016-08-01',0.0,0.3457142857142856851
'2016-08-02',0.0,0.19
'2016-08-03',0.0,0.16142857142857145902
'2016-08-04',0.0,0.0071428571428571441259
'2016-08-05',0.0,0.0071428571428571441259
'2016-08-06',0.05,0.0071428571428571441259
'2016-08-07',0.0,0.02
'2016-08-08',0.0,0.041428571428571432377
'2016-08-09',0.0,0.087142857142857170771
'2016-08-10',0.09,0.08
'2016-08-11',0.15,0.088571428571428594267
'2016-08-12',0.32000000000000001776,0.088571428571428594267
'2016-08-13',0.0,0.10428571428571429269
'2016-08-14',0.06,0.092857142857142864755
'2016-08-15',0.0,0.075714285714285720629
'2016-08-16',0.11000000000000000888,0.031428571428571427937
'2016-08-17',0.01,0.1485714285714285765
'2016-08-18',0.03,0.18428571428571430601
'2016-08-19',0.01,0.18428571428571430601
'2016-08-20',0.81999999999999992894,0.1685714285714285765
'2016-08-21',0.31000000000000000888,0.16714285714285712636
'2016-08-22',0.0,0.16428571428571427937
'2016-08-23',0.0,0.16285714285714282922
'2016-08-24',0.0,0.045714285714285711748
'2016-08-25',0.01,0.0014285714285714283811
'2016-08-26',0.0,0.0014285714285714283811
'2016-08-27',0.0,0.0014285714285714283811
'2016-08-28',0.0,0.0014285714285714283811
'2016-08-29',0.0,0.071428571428571423496
'2016-08-30',0.0,0.071428571428571423496
'2016-08-31',0.0,0.071428571428571423496
'2016-09-01',0.5,0.071428571428571423496
'2016-09-02',0.0,0.071428571428571423496
'2016-09-03',0.0,0.071428571428571423496
'2016-09-04',0.0,0.071428571428571423496
'2016-09-05',0.0,0.0
'2016-09-06',0.0,0.031428571428571427937
'2016-09-07',0.0,0.031428571428571427937
'2016-09-08',0.0,0.031428571428571427937
'2016-09-09',0.22000000000000001776,0.031428571428571427937
'2016-09-10',0.0,0.031428571428571427937
'2016-09-11',0.0,0.11142857142857143237
'2016-09-12',0.0,0.11142857142857143237
'2016-09-13',0.0,0.08
'2016-09-14',0.56000000000000005329,0.08
'2016-09-15',0.0,0.08
'2016-09-16',0.0,0.17714285714285717965
'2016-09-17',0.0,0.17714285714285717965
'2016-09-18',0.0,0.097142857142857153007
'2016-09-19',0.68000000000000007105,0.097142857142857153007
'2016-09-20',0.0,0.098571428571428576503
'2016-09-21',0.0,0.12714285714285717965
'2016-09-22',0.0,0.12714285714285717965
'2016-09-23',0.01,0.03000000000000000444
'2016-09-24',0.2,0.061428571428571432377
'2016-09-25',0.0,0.061428571428571432377
'2016-09-26',0.0,0.061428571428571432377
'2016-09-27',0.22000000000000001776,0.11714285714285714856
'2016-09-28',0.0,0.088571428571428576503
'2016-09-29',0.0,0.088571428571428576503
'2016-09-30',0.4,0.088571428571428576503
'2016-10-01',0.0,0.057142857142857153007
'2016-10-02',0.0,0.057142857142857153007
'2016-10-03',0.0,0.057142857142857153007
'2016-10-04',0.0,0.0
'2016-10-05',0.0,0.032857142857142855874
'2016-10-06',0.0,0.11142857142857143237
'2016-10-07',0.0,0.11142857142857143237
'2016-10-08',0.23000000000000002664,0.11142857142857143237
'2016-10-09',0.55,0.11142857142857143237
'2016-10-10',0.0,0.11142857142857143237
'2016-10-11',0.0,0.11142857142857143237
'2016-10-12',0.0,0.078571428571428576503
'2016-10-13',0.0,0.0
'2016-10-14',0.0,0.0
'2016-10-15',0.0,0.0
'2016-10-16',0.0,0.0
'2016-10-17',0.0,0.0
'2016-10-18',0.0,0.15857142857142858538
'2016-10-19',0.0,0.2
'2016-10-20',0.0,0.2
'2016-10-21',1.1100000000000000976,0.2
'2016-10-22',0.29,0.2
'2016-10-23',0.0,0.2
'2016-10-24',0.0,0.40142857142857142349
'2016-10-25',0.0,0.24285714285714283811
'2016-10-26',0.0,0.20142857142857142349
'2016-10-27',1.4099999999999999644,0.28142857142857140573
'2016-10-28',0.0,0.28142857142857140573
'2016-10-29',0.0,0.28142857142857140573
'2016-10-30',0.56000000000000005329,0.28142857142857140573
'2016-10-31',0.0,0.08
'2016-11-01',0.0,0.08
'2016-11-02',0.0,0.08
'2016-11-03',0.0,0.0
'2016-11-04',0.0,0.0
'2016-11-05',0.0,0.0
'2016-11-06',0.0,0.0085714285714285729511
'2016-11-07',0.0,0.0085714285714285729511
'2016-11-08',0.0,0.0085714285714285729511
'2016-11-09',0.06,0.0085714285714285729511
'2016-11-10',0.0,0.0085714285714285729511
'2016-11-11',0.0,0.0085714285714285729511
'2016-11-12',0.0,0.26714285714285717077
'2016-11-13',0.0,0.25857142857142854097
'2016-11-14',0.0,0.25857142857142854097
'2016-11-15',1.8100000000000001421,0.25857142857142854097
'2016-11-16',0.0,0.29428571428571430601
'2016-11-17',0.0,0.33857142857142856762
'2016-11-18',0.0,0.33857142857142856762
'2016-11-19',0.25,0.08
'2016-11-20',0.31000000000000000888,0.08
'2016-11-21',0.0,0.084285714285714306015
'2016-11-22',0.0,0.087142857142857170771
'2016-11-23',0.0,0.051428571428571423496
'2016-11-24',0.03,0.0071428571428571441259
'2016-11-25',0.02,0.0071428571428571441259
'2016-11-26',0.0,0.32142857142857144125
'2016-11-27',0.0,0.42571428571428571174
'2016-11-28',0.0,0.43142857142857140573
'2016-11-29',2.2000000000000001776,0.42857142857142855874
'2016-11-30',0.72999999999999998223,0.42857142857142855874
'2016-12-01',0.070000000000000008881,0.42857142857142855874
'2016-12-02',0.0,0.45571428571428569398
'2016-12-03',0.0,0.19142857142857142349
'2016-12-04',0.0,0.099999999999999982236
'2016-12-05',0.19,0.09
'2016-12-06',0.35,0.09
'2016-12-07',0.09,0.09
'2016-12-08',0.0,0.094285714285714288251
'2016-12-09',0.0,0.13857142857142856762
'2016-12-10',0.0,0.088571428571428576503
'2016-12-11',0.03,0.075714285714285720629
'2016-12-12',0.5,0.075714285714285720629
'2016-12-13',0.0,0.075714285714285720629
